generacion, id, cromosoma, valor 1,valor 2,valor 3,valor 4,valor 5,valor 6,valor 7,valor 8,valor 9,valor 10,valor 11,valor 12,valor 13,valor 14,valor 15,valor 16,valor 17,valor 18,valor 19,valor 20,valor 21,valor 22,valor 23,valor 24,valor 25,valor 26,valor 27,valor 28,valor 29,valor 30,aptitud, valor_esperado,
1,90,000011100110011100011111001000010110001011010100010001101001000111011010101100101011011110110000010001011011011110111010110101100110110101001101100101000011000010110001010011000001000011111011100100011100001110001001000000111110010011000000010001001010101001110111001011110010010100001111011110010000101001110101101101110100000110111101111001111011110111110101000101010010110100010000100101,-26.6304,23.4147,1.30021,-5.12392,-5.36565,12.515,10.7643,0.509095,13.0643,-8.72055,12.471,17.3715,-27.4069,5.65865,-15.2619,3.30729,2.1133,-0.794775,-29.7509,-10.0244,-3.05823,-12.6322,22.0962,-10.3907,12.9545,-16.9393,7.25552,28.7254,-10.5885,-22.2281,3.78334e+08,0.787742,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,84,001111011100110110101110110110011110010001110001101101010010100011010110000011011101000011010000100110111110010100010010110101110101000110110110011001001000101110001110001101101111111101011000010100101101011010010001001100111100111010000001001110010001001110010011110001010010011101000110010100100100010000010111011101111000011001111001101010101111110000010100101110101100100101010110011010,-15.5183,12.6248,-5.72458,-16.6756,-10.6544,10.3394,-2.76523,1.13906,23.6931,-8.69125,-13.394,-18.2212,13.3354,-4.22293,20.177,5.32169,4.03247,-1.44671,-28.8573,2.29642,-15.8625,-11.592,4.82359,-22.3306,-1.98877,18.5655,10.3028,-27.5754,10.4493,10.5079,2.68576e+08,0.559211,
1,80,100000000001111011011101110001000111000110111011000001110101111100000011101001111011001011011010000001110011111100110100001110100110001110000111000011000001001101100100011110101101000010101101010011000110011100001101010000100000010011000100001100011011010011010001110111000111000100101001000111100001100111011010011010101111000110001100100101010100110111101001101110110000110101100000000110,0.0256379,21.5029,-25.8393,21.9204,-2.35502,-28.2932,25.4804,18.8072,-15.1886,1.71041,3.30729,1.41741,-17.2836,27.5754,-19.8474,-6.74277,-26.8942,-14.859,-26.0737,21.1952,-23.0265,23.0485,-13.2401,18.4776,-4.93346,-18.3824,-10.0317,27.3923,11.4455,15.0494,5.65024e+08,1.17646,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,110001010011100110011111101010000110100101010100111100100001011111010011111110111011101010010000100111001000001011101101100011010010001111111100100011010100001000011010001101011101101000111001111111001100010101110011100011111101111011010000000010111001111000011110001000011001001000000001110101111011101000010111111111010100010001110001010101000100011100011001001011100100010111001111001110,16.2288,-17.8257,7.88548,9.95849,-22.1548,9.36516,25.9346,1.14638,0.684898,11.6359,3.73947,-13.4452,-22.1182,-4.75766,3.39519,23.9495,-2.91906,29.0331,-14.9615,18.5289,22.9972,-21.5615,-2.36235,18.9244,29.3627,3.32194,-10.9913,2.94836,23.5246,7.13832,3.90082e+08,0.812202,
1,28,011111101110001111100000101011000111100111101100100011010101010001000100010111000010010000100111011001110010111101011101101011111101100111011111011011100101110110110110010101110000000010100110001111010010111011101110101110000111110111010000110101010001000100100011001001111001000100111110111110100010100110100011011100011111110000100000110110110001101010111001101010101101000011100010100011,-0.260042,-0.919302,11.6945,27.7219,19.9866,2.04737,-27.883,-16.1189,-18.9025,12.6541,-5.74655,12.9325,21.4223,10.7862,-20.2649,24.7186,25.9565,-26.3155,-14.2217,2.01074,-18.1699,-21.9204,14.6612,-11.9289,-3.28531,0.963252,-4.58918,-8.24441,10.5592,16.1995,3.83643e+08,0.798796,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,001100110001011000000000010110011101011001011001101001110010111011101111011111110011000100011010000111010100101000001000010001100100010001100001001010011010111001000111010000100011110010000010101011100111111100000110010010001101101010111001111000101001010010010110000110011001011111110001111111110000000011101111001000111011010111101000011001100100111110001001101001000110110110000100101000,-18.0308,15.0128,-5.77585,-19.4958,-3.06556,22.2647,17.8769,18.9684,-12.6468,-27.9416,-25.8979,4.88219,23.5466,1.05115,-22.3453,-2.81651,-28.5277,-23.5979,24.2718,-12.5882,-7.12367,-18.7779,-0.0549383,-28.2493,-21.6347,14.3096,5.91503,16.1336,-13.394,-27.8318,5.69421e+08,1.18561,
1,79,100010001001110111101111001011111000011100101000110110101110001100111100000111000111010111100001000010010101100011011101110111111001110110101101010011111001001110111110010111110101110111011111010000110110000010100011111010001011101100000000100111100110000110011001010010101010111110110000001010111000000100011110000010010110100001001000100011010100111110111001111001001011010010101111111011,2.01807,14.5074,14.5587,4.78696,10.8302,-1.82029,-23.0924,-28.0588,-9.1747,14.0532,-2.17922,9.32853,-15.9651,14.7052,-1.91552,-23.6711,8.42022,-24.5208,-29.4213,-18.5655,4.84556,-7.64376,-27.4509,-27.905,-27.7951,-27.8757,-17.5253,21.7885,-12.3538,-7.53388,5.77216e+08,1.20184,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,82,000010100010100010111110110111000010011101000001001010001010111010001001111001101010111100111110110000011000101110100011101010110011000101000100111000000010100001111011010010101011010111010001010101001100011110011000011100011001000110111011011001100110000110101000001100011011011011001001000000000000000101100010101100111000001101110010010010011011011111000101101111101110001100100100011111,-27.6193,-24.4109,-3.60762,7.63643,2.56013,-25.3632,10.2661,27.6706,2.7286,-2.48688,16.1922,-3.73215,1.80564,5.02136,-2.73593,8.96228,5.7319,-18.2359,25.6928,-18.5582,0.728849,-4.31815,-14.9982,-27.4069,12.0754,-4.14968,-20.8949,23.173,25.832,-12.8959,4.3219e+08,0.899878,
1,70,111111001101100101101100100011010001001010010111001000111000010010110110000101100100011110001110011000101100110001111001111101011110010011011011011011011111010011111000000110011010111110000011001111001011011010011010110100010111100001110000011010111110000111101111010011110110000010100110101001100010011000110010010011011101001010000000010110000101110101101011101101010101010101100100111010,29.2675,-19.32,-17.7451,-12.2879,-16.8075,-4.64778,4.19363,-3.02893,17.9282,-15.2985,4.55256,12.8885,-11.3649,-17.9648,22.6895,23.8396,6.28861,-18.9757,15.3937,26.4766,27.4142,15.3058,9.73874,-18.3824,-11.7605,-11.2404,-7.1603,12.6248,-10.0024,17.3056,3.41682e+08,0.711428,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,010100001110101101011010110001011001111111000111110100010110110000110101000011001000100001011101101011110110011000100101111101110111100010001010011101001010111001001100010001110001001111011010000001011000110011010101010101110111110011101001001010000101000001000010100110101100110000000011101011100000100000100100110111011001001110101111011110110111110010011011001001000000001001111000011110,-11.0353,-4.83824,-24.7332,23.422,-24.6673,-5.13124,-22.0156,25.6635,-6.06153,14.7491,23.0118,-16.3313,23.6198,3.31461,27.7805,-19.5983,20.0012,26.1616,8.58869,-20.5946,-20.2356,5.62935,25.2021,-14.7345,21.9351,-2.36235,25.7734,-11.8191,-14.9689,26.4766,5.6632e+08,1.17915,
1,28,101101110010100001010010011110110000010111011111101010101101110110100110111011010100100000101100001001010000100110101111000101110100000101101101110110111011110000011100110111011110001110011100011100111101001010010110010010110111111101111110111001111110011101010101011000001101100010010010011101000010100110010111100100100110001010000111010111011100011110111010001111100011110110110111101110,12.9325,-27.59,25.3339,26.2129,10.7496,-11.7531,-10.7716,-7.22622,-27.7365,23.1876,-28.6668,25.7514,15.423,14.0093,24.1692,7.16762,5.22647,-3.76877,28.9745,27.1139,-9.83396,11.5187,6.80869,-12.0168,4.31083,-11.0353,-2.08399,21.8252,23.4074,-3.87865,5.63569e+08,1.17343,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
